host_total_listings_count;accommodates;bedrooms;beds;price;minimum_nights;maximum_nights;number_of_reviews;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
2;2;1;2;1513;2;1125;71;4.76;4.77;4.62;4.37;4.82;4.94;4.65;1.68
2;2;1;2;800;5;23;1;5.0;4.0;4.0;5.0;5.0;5.0;5.0;1.0
2;2;1;2;650;3;7;5;4.8;4.8;4.8;5.0;4.8;4.6;5.0;0.13
2;4;1;2;372;5;21;0;;;;;;;;
2;2;1;1;1000;2;1125;8;5.0;5.0;5.0;4.86;4.86;4.86;4.71;0.2
2;2;1;1;1000;2;1125;0;;;;;;;;
2;2;1;1;1250;4;1125;0;;;;;;;;
2;2;1;1;1112;2;10;71;4.72;4.79;4.7;4.92;4.89;4.82;4.56;1.76
2;2;1;1;900;2;100;22;4.95;4.95;4.82;5.0;4.95;4.86;4.86;0.54
2;4;1;4;936;6;28;104;4.79;4.86;4.63;4.89;4.81;4.98;4.73;2.52
2;2;1;1;739;2;30;10;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.27
2;4;1;5;5990;4;30;5;3.75;4.25;4.0;4.5;4.75;4.25;3.5;0.12
2;2;1;1;621;1;1125;75;4.67;4.81;4.8;4.96;4.96;4.63;4.48;1.94
2;2;1;1;450;3;1125;10;4.5;4.7;4.1;4.5;4.7;4.5;4.4;0.25
2;4;1;2;2030;2;1125;69;4.59;4.75;4.57;4.87;4.81;5.0;4.43;1.79
2;3;1;2;1000;1;1125;12;4.67;4.75;4.08;4.92;4.83;4.75;4.25;0.31
2;2;1;1;1500;4;1125;8;4.63;4.88;4.5;5.0;4.75;4.88;4.75;0.23
2;2;1;1;1050;3;14;11;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.28
2;2;1;1;250;2;1125;13;4.62;4.92;4.85;4.69;4.85;4.69;4.69;0.34
2;4;1;3;799;2;1125;7;4.86;4.86;4.86;4.86;4.71;4.71;4.86;0.32
2;2;1;1;566;7;1125;7;4.67;4.83;5.0;4.67;5.0;4.67;4.17;0.2
2;4;1;2;1380;2;90;19;4.84;4.95;4.79;4.95;5.0;4.89;4.95;0.5
2;2;1;1;2000;3;1125;2;4.0;4.5;5.0;5.0;5.0;5.0;4.0;0.05
2;4;1;2;880;2;1125;42;4.83;4.88;4.9;4.98;4.98;4.9;4.81;1.1
2;2;1;1;1500;10;90;14;4.86;4.93;4.79;4.93;4.93;5.0;4.86;0.38
2;2;1;1;550;2;1125;10;4.56;4.67;4.44;5.0;5.0;4.89;4.56;0.27
2;3;1;2;1289;3;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.61
2;2;1;1;857;2;30;0;;;;;;;;
2;2;1;1;700;2;1125;13;4.67;4.75;4.58;4.58;4.83;4.5;4.42;0.35
2;4;1;2;335;2;8;2;5.0;5.0;5.0;5.0;5.0;4.5;5.0;0.06
2;2;1;1;700;3;1125;10;4.9;5.0;4.5;4.8;4.8;5.0;5.0;0.27
2;3;1;2;950;3;30;16;4.87;4.93;4.93;4.93;5.0;5.0;4.87;0.44
2;3;1;1;1250;10;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
2;2;1;1;248;7;1125;1;5.0;4.0;5.0;5.0;5.0;5.0;5.0;0.14
2;3;1;1;1071;3;1125;1;4.0;5.0;4.0;5.0;5.0;5.0;5.0;0.05
2;3;1;1;1300;4;1125;5;5.0;4.8;4.8;5.0;5.0;5.0;4.8;0.14
2;4;1;2;1300;5;1125;16;4.56;4.75;4.44;4.94;4.94;4.75;4.38;0.44
2;2;1;1;850;3;6;9;4.89;5.0;5.0;5.0;5.0;5.0;4.89;0.25
2;2;1;2;600;2;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.06
2;2;1;1;900;2;1125;16;4.81;4.94;4.56;4.94;5.0;5.0;4.81;0.45
2;2;1;1;650;5;1125;9;4.5;4.63;4.25;4.75;4.88;4.63;4.25;0.25
2;2;1;1;700;4;1125;5;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.14
2;3;1;2;881;5;14;13;4.62;5.0;4.85;5.0;5.0;4.46;4.62;0.36
2;2;1;1;731;3;1125;21;4.81;4.76;4.76;4.67;4.81;4.9;4.67;0.6
2;4;1;2;999;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
2;2;1;1;886;2;7;12;4.91;5.0;4.91;5.0;5.0;4.91;4.91;0.34
2;4;1;2;650;4;28;11;5.0;5.0;4.73;4.91;5.0;4.82;4.73;0.31
2;2;1;2;500;4;17;6;5.0;4.83;4.83;4.83;4.83;4.5;4.67;0.18
2;2;1;1;850;2;14;7;4.86;4.71;4.71;5.0;5.0;4.86;4.71;0.21
2;4;1;2;1500;3;1125;5;4.8;5.0;5.0;4.8;5.0;5.0;4.8;0.14
2;2;1;1;650;4;1125;7;4.57;4.71;4.71;4.29;4.86;4.86;4.57;0.2
2;2;1;1;800;4;1125;5;4.6;4.8;4.2;4.8;5.0;4.2;4.2;0.15
2;2;1;1;980;2;1125;13;5.0;5.0;4.92;5.0;5.0;5.0;4.92;0.37
2;2;1;2;1400;2;14;5;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.14
2;2;1;1;650;7;1125;11;4.7;4.7;4.2;4.8;4.7;4.7;4.5;0.32
2;2;1;2;829;3;1125;17;4.88;5.0;4.82;5.0;4.94;4.76;4.88;0.5
2;2;1;;2000;2;1125;1;2.0;1.0;4.0;5.0;5.0;5.0;1.0;0.03
2;2;1;1;550;2;1125;10;5.0;4.86;4.57;5.0;5.0;5.0;4.86;0.29
2;2;1;1;257;3;30;3;5.0;4.5;4.0;5.0;5.0;5.0;5.0;0.09
2;2;1;1;875;3;14;22;4.95;4.91;4.82;5.0;5.0;4.95;4.77;0.65
2;4;1;2;1090;5;1125;7;4.86;4.43;4.71;4.71;4.86;4.71;4.71;0.76
2;2;1;1;500;3;7;6;5.0;4.8;4.8;5.0;5.0;4.8;5.0;0.18
2;2;1;1;950;5;1125;9;5.0;5.0;4.78;5.0;5.0;5.0;5.0;0.27
2;2;1;1;3000;2;14;8;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.24
2;2;1;1;3000;1;14;14;5.0;5.0;4.64;5.0;5.0;5.0;4.79;0.43
2;3;1;1;725;4;1125;33;4.52;4.67;4.27;4.7;4.76;4.79;4.42;1.01
2;2;1;2;880;3;8;30;4.9;4.73;4.93;4.9;5.0;4.87;4.93;0.91
2;2;1;1;1054;2;1125;6;4.5;4.5;4.83;4.67;4.67;5.0;4.0;0.18
2;2;1;1;999;3;14;0;;;;;;;;
2;2;1;1;1180;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;4.0;0.12
2;2;1;1;799;3;1125;18;4.61;4.61;4.61;4.72;4.94;5.0;4.61;0.61
2;8;1;2;1880;1;1125;12;4.92;4.92;4.83;4.5;5.0;4.67;4.83;0.38
2;1;1;1;290;1;31;8;4.5;4.5;4.25;4.63;4.75;4.13;4.25;0.25
2;2;1;1;620;2;7;6;4.8;5.0;4.8;5.0;5.0;4.8;4.8;0.19
2;2;1;1;900;3;13;5;5.0;5.0;4.6;4.6;5.0;5.0;4.8;0.17
2;4;1;2;800;2;1125;11;4.91;4.91;4.73;4.55;5.0;5.0;5.0;0.38
2;2;1;2;1100;1;365;1;4.0;3.0;4.0;4.0;5.0;4.0;3.0;0.11
2;3;1;1;1200;3;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.03
2;3;1;1;950;2;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.04
2;2;1;1;1200;4;1125;13;5.0;5.0;4.85;4.92;5.0;5.0;4.69;0.43
2;2;1;1;650;2;15;3;3.67;3.67;3.67;3.67;3.67;5.0;4.0;0.1
2;2;1;1;831;2;21;15;5.0;4.8;4.87;4.93;4.93;4.87;4.8;0.51
2;2;1;1;900;3;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;4.67;0.1
2;6;1;2;714;4;13;0;;;;;;;;
2;3;1;3;1207;2;30;63;4.94;4.92;4.92;4.94;4.95;4.94;4.86;2.2
2;4;1;3;929;3;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.34
2;2;1;2;557;2;1125;0;;;;;;;;
2;1;1;1;1450;4;1125;0;;;;;;;;
2;3;1;1;900;1;14;2;5.0;4.0;5.0;5.0;4.5;4.5;4.5;0.09
2;5;1;2;545;2;10;5;4.75;4.75;4.75;4.75;5.0;5.0;4.5;0.19
2;2;1;2;1000;4;1125;1;4.0;5.0;2.0;5.0;5.0;4.0;2.0;0.04
2;2;1;1;1289;7;28;0;;;;;;;;
2;4;1;1;36200;5;100;0;;;;;;;;
2;4;1;1;795;2;1125;9;5.0;5.0;4.89;5.0;5.0;4.78;4.89;0.94
2;3;1;2;500;2;1125;0;;;;;;;;
2;2;1;1;950;3;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.11
2;3;1;2;850;4;1125;4;5.0;4.5;4.75;4.75;5.0;4.75;4.75;0.37
2;3;1;2;1000;2;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;3.0;0.04
2;2;1;2;1116;3;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.35
2;2;1;1;500;2;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
2;2;1;1;500;2;1125;3;4.67;4.67;3.67;5.0;4.67;4.67;4.33;0.33
2;2;1;;950;3;1125;1;5.0;4.0;5.0;5.0;5.0;5.0;5.0;0.04
2;2;1;1;699;2;7;32;4.94;4.88;4.97;4.97;5.0;4.97;4.81;1.46
2;4;1;1;800;7;18;2;5.0;5.0;4.5;5.0;5.0;5.0;5.0;0.09
2;2;1;1;1000;2;365;4;4.25;3.5;3.25;4.25;4.0;4.5;4.0;1.76
2;2;1;1;1543;2;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.21
2;2;1;1;1900;2;14;12;4.83;4.92;4.75;5.0;4.92;5.0;4.67;0.52
2;3;1;1;550;14;120;3;4.67;4.33;5.0;4.67;5.0;5.0;4.33;0.15
2;2;1;1;800;2;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0
2;2;1;2;800;3;31;5;4.0;4.2;3.6;5.0;4.8;5.0;4.0;0.32
2;2;1;1;919;10;56;2;4.5;5.0;5.0;5.0;5.0;5.0;4.5;0.09
2;2;1;1;600;1;1125;0;;;;;;;;
2;4;1;4;1889;1;100;8;4.38;4.38;4.88;5.0;4.63;4.88;4.88;0.76
2;2;1;1;550;4;365;14;4.86;4.86;4.71;4.93;4.86;4.86;4.79;0.62
2;2;1;1;500;2;8;0;;;;;;;;
2;2;1;1;400;3;14;1;4.0;5.0;4.0;5.0;5.0;5.0;5.0;0.07
2;2;1;1;475;4;14;4;4.75;4.75;5.0;5.0;5.0;4.75;4.75;0.18
2;3;1;2;1321;2;14;5;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.23
2;2;1;1;1237;2;100;22;5.0;5.0;5.0;4.91;5.0;5.0;4.95;0.96
2;2;1;1;1264;2;1125;15;4.6;4.93;5.0;4.93;4.8;4.8;4.4;1.76
2;2;1;1;3000;6;30;0;;;;;;;;
2;2;1;1;600;2;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.12
2;2;1;2;700;2;1125;4;5.0;5.0;4.25;5.0;5.0;5.0;5.0;0.38
2;2;1;1;930;3;1125;10;4.7;4.9;4.1;5.0;5.0;4.9;4.8;1.08
2;3;1;2;1200;2;1125;10;4.6;4.6;4.4;4.9;5.0;5.0;4.5;0.46
2;4;1;2;700;14;1125;5;5.0;5.0;4.8;5.0;5.0;5.0;5.0;0.23
2;2;1;1;590;4;365;3;5.0;5.0;5.0;5.0;5.0;4.0;5.0;0.15
2;2;1;1;750;2;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
2;2;1;1;1000;3;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.73
2;2;1;1;650;10;1125;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.2
2;3;1;2;750;3;1125;0;;;;;;;;
2;4;1;1;1200;2;1125;22;4.73;4.73;4.5;4.91;4.95;4.45;4.59;1.12
2;2;1;2;687;2;1125;40;4.58;4.43;4.15;4.7;4.48;4.98;4.43;2.21
2;2;1;1;600;2;30;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.06
2;4;1;2;893;5;1125;10;4.2;4.2;3.3;4.2;4.8;5.0;4.3;0.72
2;2;1;1;1393;3;8;6;4.83;4.83;4.67;4.83;4.83;5.0;4.83;0.51
2;2;1;1;14000;4;60;4;5.0;5.0;4.5;5.0;5.0;4.75;5.0;0.25
2;2;1;1;750;1;90;22;4.27;4.41;4.14;4.27;4.14;4.64;4.14;1.54
2;2;1;1;700;2;365;15;5.0;4.93;5.0;4.93;5.0;4.87;5.0;1.07
2;2;1;1;957;2;1125;4;4.75;5.0;5.0;4.5;5.0;4.75;4.5;0.43
2;3;1;3;1198;3;14;0;;;;;;;;
2;2;1;1;463;2;21;26;4.81;4.88;4.73;4.85;4.73;4.77;4.81;2.71
2;2;1;1;2000;30;60;0;;;;;;;;
2;2;1;1;795;4;1125;8;5.0;4.88;4.75;5.0;5.0;4.88;4.75;0.76
2;2;1;1;300;30;60;1;5.0;5.0;4.0;5.0;5.0;4.0;5.0;0.09
2;2;1;1;650;3;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.09
2;2;1;1;1150;6;27;4;5.0;5.0;5.0;4.75;5.0;5.0;4.75;0.52
2;2;1;1;1488;3;8;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.12
2;2;1;2;320;3;10;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
2;4;1;2;1000;2;24;5;4.6;4.4;4.8;4.8;5.0;5.0;4.4;0.56
2;4;1;4;1379;5;21;2;4.5;4.5;4.0;5.0;5.0;5.0;4.5;0.41
2;2;1;1;399;5;8;2;5.0;5.0;4.5;5.0;5.0;5.0;4.5;0.21
2;2;1;1;1500;1;1;6;4.5;4.5;4.33;4.83;4.83;4.17;4.83;0.55
2;2;1;1;1086;2;7;8;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.77
2;2;1;2;500;4;21;0;;;;;;;;
2;2;1;1;700;3;30;6;4.67;4.67;4.33;5.0;5.0;4.83;4.5;0.56
2;2;1;2;800;5;1125;0;;;;;;;;
2;2;1;1;800;7;30;10;4.9;4.8;4.7;4.9;4.9;4.8;4.6;0.91
2;2;1;2;450;1;1125;6;5.0;5.0;4.83;5.0;5.0;5.0;4.83;0.54
2;4;1;1;752;4;365;5;4.8;4.8;4.6;5.0;5.0;4.4;4.6;0.49
2;2;1;1;600;1;50;7;4.86;5.0;5.0;5.0;5.0;5.0;4.86;0.7
2;2;1;1;530;2;31;23;4.65;4.78;4.3;4.91;5.0;4.83;4.52;2.07
2;3;1;2;600;6;30;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.18
2;2;1;1;900;3;14;0;;;;;;;;
2;2;1;1;750;3;1125;2;5.0;5.0;4.5;5.0;5.0;5.0;4.5;0.31
2;2;1;1;1400;1;4;2;5.0;5.0;4.5;5.0;5.0;5.0;4.5;0.19
2;2;1;1;689;3;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.1
2;2;1;1;1351;3;100;16;4.75;4.94;4.69;4.94;5.0;4.88;4.63;1.54
2;2;1;1;914;4;14;6;5.0;5.0;4.83;5.0;5.0;5.0;5.0;0.56
2;2;1;1;1171;3;1125;0;;;;;;;;
2;2;1;2;850;2;1125;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.28
2;4;1;1;976;2;1125;9;4.89;4.67;4.67;4.89;4.89;4.89;4.78;0.84
2;4;1;2;701;10;1125;21;4.67;4.67;4.71;4.81;4.81;4.24;4.67;2.01
2;2;1;1;800;1;14;5;5.0;5.0;5.0;5.0;5.0;4.8;4.8;0.51
2;2;1;1;796;3;365;16;5.0;4.94;4.81;5.0;5.0;4.81;4.75;1.61
2;2;1;1;1190;3;20;7;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.76
2;2;1;1;1500;1;10;0;;;;;;;;
2;2;1;1;900;1;75;12;4.5;5.0;4.08;4.92;4.5;4.92;4.5;1.18
2;2;1;1;1137;2;1125;10;5.0;5.0;5.0;5.0;5.0;4.8;4.8;0.98
2;2;1;1;1057;2;1125;8;4.88;5.0;4.5;5.0;5.0;4.88;4.88;0.8
2;2;1;1;807;2;365;6;5.0;5.0;4.83;5.0;5.0;5.0;5.0;0.75
2;2;1;1;899;1;365;0;;;;;;;;
2;3;1;1;500;6;365;3;5.0;5.0;4.67;4.33;5.0;5.0;5.0;0.42
2;4;1;1;1524;2;365;9;4.89;4.89;5.0;5.0;5.0;5.0;4.89;0.9
2;2;1;1;1050;2;365;3;4.67;4.67;4.67;4.67;4.67;5.0;4.33;0.34
2;2;1;1;891;2;7;6;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.63
2;2;1;1;1093;5;365;0;;;;;;;;
2;4;1;2;850;2;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.21
2;2;1;1;1043;5;1125;6;5.0;5.0;4.67;5.0;5.0;5.0;4.67;0.63
2;2;1;1;980;2;60;15;4.93;5.0;4.93;4.93;4.93;4.87;4.87;1.56
2;2;1;1;900;2;6;9;4.89;5.0;4.33;4.67;5.0;4.78;4.67;0.97
2;2;1;1;875;3;365;12;4.67;4.67;4.17;4.92;4.92;4.92;4.58;1.4
2;2;1;1;1250;6;7;1;5.0;5.0;5.0;5.0;4.0;5.0;5.0;0.14
2;2;1;1;1005;2;9;3;4.67;4.33;5.0;5.0;5.0;5.0;4.67;0.4
2;2;1;;1652;1;5;0;;;;;;;;
2;2;1;1;1000;3;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.13
2;2;1;1;889;2;1125;8;5.0;5.0;5.0;4.88;5.0;5.0;4.63;1.02
2;2;1;1;670;2;30;6;4.83;4.67;5.0;4.67;4.83;5.0;4.83;1.01
2;4;1;2;1080;2;1125;17;4.94;4.71;4.59;4.88;5.0;5.0;4.94;2.38
2;4;1;1;1500;1;14;0;;;;;;;;
2;2;1;1;1200;2;365;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.31
2;2;1;1;932;4;7;0;;;;;;;;
2;2;1;1;1150;3;365;11;4.64;4.82;4.82;4.82;4.82;4.64;4.64;1.44
2;1;1;1;474;1;365;5;4.8;4.8;4.6;5.0;4.8;4.8;4.8;0.78
2;4;1;3;1661;2;14;11;4.91;5.0;4.91;4.91;5.0;5.0;4.82;1.53
2;2;1;2;800;2;90;11;4.73;4.73;4.64;4.73;4.82;5.0;4.91;1.7
2;3;1;1;750;2;7;2;5.0;4.5;4.5;5.0;5.0;5.0;5.0;0.34
2;3;1;1;403;1;365;7;4.86;4.86;4.86;5.0;5.0;4.86;4.86;1.11
2;4;1;1;1200;4;1125;0;;;;;;;;
2;4;1;2;1743;1;365;9;4.89;4.89;4.56;5.0;5.0;5.0;4.67;1.73
2;2;1;1;728;1;90;14;3.86;4.29;3.29;4.57;4.36;4.5;3.86;2.66
2;2;1;1;1100;1;365;7;4.86;5.0;5.0;5.0;5.0;5.0;4.86;1.16
2;2;1;1;650;1;365;1;5.0;5.0;4.0;5.0;5.0;5.0;4.0;0.23
2;3;1;1;1036;3;14;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.0
2;4;1;1;1200;2;14;0;;;;;;;;
2;4;1;2;789;4;365;1;5.0;5.0;5.0;4.0;3.0;4.0;4.0;0.21
2;2;1;1;750;1;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0
2;2;1;1;500;3;28;3;5.0;5.0;5.0;5.0;5.0;4.33;5.0;1.96
2;3;1;1;1200;2;30;1;5.0;5.0;5.0;5.0;5.0;4.0;5.0;0.37
2;1;1;1;625;31;365;0;;;;;;;;
2;2;1;1;850;2;365;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.8
2;2;1;1;1264;2;14;5;5.0;5.0;4.8;5.0;5.0;5.0;4.4;1.53
2;2;1;1;829;1;365;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.0
2;2;1;1;671;1;1125;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.91
2;2;1;1;340;1;365;5;5.0;4.8;4.8;5.0;5.0;4.6;5.0;1.58
2;2;1;1;600;3;4;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.8
2;2;1;1;979;1;20;4;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.48
2;2;1;1;700;1;365;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.91
2;2;1;1;750;1;365;2;5.0;5.0;4.5;5.0;5.0;5.0;5.0;0.72
2;2;1;1;1350;12;365;0;;;;;;;;
2;3;1;1;1500;1;30;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0
2;6;1;2;2323;2;365;3;5.0;5.0;4.67;5.0;5.0;5.0;5.0;3.0
2;2;1;1;800;3;1125;2;5.0;5.0;5.0;5.0;5.0;4.5;5.0;1.5
2;2;1;1;1000;3;365;0;;;;;;;;
2;3;1;1;950;2;365;1;5.0;5.0;5.0;5.0;5.0;5.0;5.0;1.0
2;3;1;1;600;20;30;0;;;;;;;;
2;2;1;1;1500;4;30;0;;;;;;;;
2;2;1;1;900;2;365;0;;;;;;;;
2;2;1;1;453;2;365;0;;;;;;;;
2;2;1;2;1200;2;7;3;5.0;4.67;4.67;5.0;5.0;5.0;5.0;2.81
2;4;1;1;650;21;21;1;5.0;5.0;4.0;5.0;5.0;4.0;5.0;1.0
2;4;1;2;520;5;365;0;;;;;;;;
2;2;1;1;500;150;200;0;;;;;;;;
2;2;1;1;750;2;1125;0;;;;;;;;
2;2;1;1;1200;6;365;0;;;;;;;;
2;3;1;1;900;1;365;2;5.0;5.0;5.0;4.5;5.0;5.0;4.5;2.0
2;4;1;2;1275;2;7;2;5.0;5.0;5.0;5.0;5.0;4.5;5.0;2.0
2;2;1;1;900;1;365;0;;;;;;;;
2;2;1;1;800;3;14;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.0
2;4;1;2;800;2;7;1;4.0;3.0;1.0;5.0;5.0;5.0;3.0;1.0
2;3;1;2;480;7;365;0;;;;;;;;
2;2;1;1;800;3;365;0;;;;;;;;
2;4;1;1;658;2;365;0;;;;;;;;
2;3;1;1;500;2;365;0;;;;;;;;
2;3;1;1;1006;3;56;0;;;;;;;;
2;2;1;1;859;3;1125;12;4.91;5.0;4.82;5.0;4.91;4.91;4.73;0.17
2;3;1;1;727;7;90;1;5.0;5.0;4.0;5.0;5.0;5.0;5.0;0.03
1;3;1;4;1200;4;1125;37;4.84;4.81;4.86;4.92;4.89;4.68;4.7;1.32
1;4;1;2;1471;1;1125;20;4.7;4.7;5.0;4.8;4.95;4.0;4.5;0.52
1;2;1;1;850;3;1125;27;4.92;4.88;4.96;5.0;4.96;4.88;4.92;0.56
1;2;1;2;445;1;1125;137;4.63;4.81;4.82;4.93;4.93;4.69;4.71;1.64
1;2;1;1;414;3;29;15;4.29;4.57;4.07;4.71;4.71;4.29;4.64;0.43
1;2;1;1;1057;2;21;2;5.0;5.0;5.0;5.0;5.0;5.0;5.0;2.0
1;5;1;2;550;2;1125;24;4.63;4.83;4.71;4.88;4.92;4.54;4.7;0.4
1;2;1;1;550;1;1125;18;5.0;4.94;4.94;5.0;5.0;4.78;5.0;0.5
1;3;1;1;870;3;1125;19;4.74;4.84;4.47;4.95;4.95;4.74;4.79;1.95
1;2;1;1;400;160;1125;0;;;;;;;;
1;3;1;1;1200;6;120;6;5.0;5.0;4.67;5.0;4.83;5.0;5.0;0.21
1;3;1;1;790;2;1125;6;4.83;5.0;4.83;5.0;5.0;5.0;4.5;0.27
1;3;1;2;585;7;1125;6;4.67;4.83;4.17;5.0;5.0;4.67;4.5;0.18
1;2;1;2;628;2;14;88;4.65;4.82;4.56;4.93;4.9;4.66;4.54;0.94
1;2;1;1;1200;1;14;3;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.15
1;2;1;1;850;4;1125;4;5.0;5.0;5.0;5.0;5.0;4.25;4.5;0.42
1;4;1;2;1093;3;28;11;5.0;4.9;4.6;5.0;5.0;4.4;4.8;0.38
1;2;1;1;865;3;15;168;4.78;4.78;4.78;4.87;4.9;4.72;4.71;1.08
1;2;1;1;725;7;14;22;4.91;4.85;4.77;5.0;5.0;4.85;4.77;0.15
1;3;1;3;750;2;10;17;4.87;4.8;4.87;4.85;4.8;4.85;4.46;0.12
1;3;1;2;1586;4;60;121;4.86;4.89;4.87;4.92;4.97;4.97;4.7;0.9
1;2;1;2;1741;1;30;22;4.8;4.85;4.85;4.9;4.9;4.7;4.6;0.16
1;3;1;1;744;5;365;6;5.0;5.0;5.0;5.0;5.0;5.0;5.0;0.05
1;4;1;4;884;3;1120;36;4.77;4.86;4.83;4.94;4.94;4.94;4.74;0.37
1;2;1;1;755;5;730;63;4.81;4.87;4.65;4.97;4.98;4.82;4.69;0.64
1;2;1;1;1430;5;90;106;4.86;4.8;4.81;4.99;4.98;4.95;4.75;0.83
1;4;1;2;836;3;30;56;4.91;4.96;4.91;4.91;4.94;4.76;4.81;0.43
1;2;1;1;870;3;21;21;4.8;4.86;4.52;4.95;4.95;5.0;4.52;0.16
1;2;1;2;689;3;180;17;4.88;4.71;4.88;4.88;4.94;4.53;4.53;0.13
1;2;1;1;696;90;220;17;4.38;4.35;4.29;4.35;4.65;4.71;4.24;0.14
1;4;1;1;597;2;30;18;4.78;4.78;4.44;4.94;4.83;4.5;4.33;0.4
1;3;1;;4000;2;14;23;4.95;5.0;4.95;4.91;4.95;4.86;4.73;0.18
1;2;1;1;1350;4;30;113;4.87;4.91;4.85;4.95;4.98;4.75;4.77;0.93
1;2;1;1;693;5;1125;88;4.9;4.86;4.92;4.89;4.94;4.88;4.8;0.73
1;2;1;1;719;3;1125;29;5.0;4.81;5.0;4.93;4.96;4.81;4.67;0.23
1;3;1;1;550;4;14;79;4.91;4.83;4.94;4.77;4.88;4.84;4.7;0.65
1;2;1;1;857;4;30;293;4.73;4.79;4.62;4.78;4.86;4.71;4.71;2.37
1;2;1;1;657;4;14;40;4.51;4.69;4.28;4.81;4.75;4.75;4.66;0.37
1;2;1;;1488;3;1125;20;4.53;4.56;4.17;4.72;4.94;5.0;4.22;0.19
1;2;1;1;950;3;7;92;4.66;4.78;4.47;4.87;4.93;4.78;4.66;0.76
1;2;1;1;1199;1;1125;39;4.57;4.74;4.29;4.85;4.79;5.0;4.63;0.36
1;3;1;1;800;7;1125;33;4.93;5.0;4.85;4.97;4.94;4.84;4.91;0.28
1;4;1;2;1000;3;1125;5;4.4;4.8;4.2;4.75;4.8;4.25;4.75;0.05
1;3;1;2;1180;1;1125;31;4.97;4.97;4.97;4.97;5.0;4.97;4.9;0.26
1;2;1;1;700;4;1125;18;4.71;4.71;4.59;4.82;4.65;4.82;4.59;0.15
1;3;1;2;1951;2;1125;146;4.84;4.82;4.73;4.92;4.95;4.94;4.64;1.47
1;4;1;2;818;5;20;20;4.22;4.28;3.61;4.5;4.33;4.44;4.28;0.17
1;2;1;1;1500;4;25;14;4.5;4.62;4.08;4.77;4.54;4.77;4.46;0.12
1;2;1;1;1004;5;30;13;4.69;4.85;4.69;4.92;4.92;4.62;4.85;0.12
1;2;1;1;1043;4;31;281;4.81;4.89;4.7;4.99;4.98;4.78;4.75;2.37
1;2;1;1;714;4;1123;57;4.62;4.86;4.11;4.88;4.84;4.95;4.73;0.48
