Road name;Road Number;Type;m2;Build Year;ZipCode;City;Date of Sale;Type of Sale;Price
Tuborg Boulevard  ;13;Lejlighed;169;2002;2900;Hellerup;05-07-11;Fam. Salg;6247500
Tuborg Boulevard  ;13;Lejlighed;144;2002;2900;Hellerup;04-08-14;Alm. Salg;8175000
Tuborg Boulevard  ;13;Lejlighed;144;2002;2900;Hellerup;23-03-12;Alm. Salg;7400000
Tuborg Boulevard  ;11;Rækkehus;144;2003;2900;Hellerup;17-12-14;Alm. Salg;7325000
Tuborg Boulevard  ;11;Rækkehus;167;2003;2900;Hellerup;16-11-11;Alm. Salg;8310000
Tuborg Boulevard  ;11;Rækkehus;144;2003;2900;Hellerup;26-02-14;Alm. Salg;8100000
Tuborg Boulevard  ;11;Lejlighed;144;2003;2900;Hellerup;14-03-13;Alm. Salg;7250000
Vingårds Alle  ;75;Lejlighed;74;1952;2900;Hellerup;20-05-14;Alm. Salg;2300000
Vingårds Alle  ;75;Lejlighed;63;1952;2900;Hellerup;17-09-10;Alm. Salg;1535000
Vingårds Alle  ;75;Lejlighed;61;1952;2900;Hellerup;07-06-12;Alm. Salg;1475000
Vingårds Alle  ;75;Lejlighed;76;1952;2900;Hellerup;12-06-12;Alm. Salg;1950000
Vingårds Alle  ;75;Lejlighed;63;1952;2900;Hellerup;03-05-13;Alm. Salg;1895000
Vingårds Alle  ;73;Lejlighed;61;1952;2900;Hellerup;12-09-12;Alm. Salg;1550000
Vingårds Alle  ;73;Lejlighed;77;1952;2900;Hellerup;27-12-13;Alm. Salg;2850000
Vingårds Alle  ;73;Lejlighed;61;1952;2900;Hellerup;23-04-10;Alm. Salg;1625000
Vingårds Alle  ;71;Lejlighed;54;1952;2900;Hellerup;11-03-13;Alm. Salg;1650000
Vingårds Alle  ;71;Lejlighed;61;1952;2900;Hellerup;17-02-12;Alm. Salg;1350000
Vingårds Alle  ;69;Lejlighed;73;1952;2900;Hellerup;01-11-10;Alm. Salg;1950000
Vingårds Alle  ;69;Lejlighed;61;1952;2900;Hellerup;03-02-10;Alm. Salg;1550000
Vingårds Alle  ;69;Lejlighed;63;1952;2900;Hellerup;26-01-11;Alm. Salg;1455000
Vingårds Alle  ;69;Lejlighed;78;1952;2900;Hellerup;21-11-11;Alm. Salg;2275000
Vingårds Alle  ;67;Lejlighed;77;1952;2900;Hellerup;14-06-10;Alm. Salg;2100000
Vingårds Alle  ;67;Lejlighed;54;1952;2900;Hellerup;10-04-12;Alm. Salg;1500000
Vingårds Alle  ;67;Lejlighed;77;1952;2900;Hellerup;16-05-11;Alm. Salg;2050000
Vingårds Alle  ;65;Lejlighed;61;1952;2900;Hellerup;18-03-14;Alm. Salg;1900000
Vingårds Alle  ;64;Rækkehus;138;1947;2900;Hellerup;29-09-10;Alm. Salg;7400000
Vingårds Alle  ;63;Lejlighed;73;1952;2900;Hellerup;16-06-11;Alm. Salg;2050000
Vingårds Alle  ;63;Lejlighed;64;1952;2900;Hellerup;13-09-11;Alm. Salg;1325000
Vingårds Alle  ;63;Lejlighed;79;1952;2900;Hellerup;19-04-11;Alm. Salg;2015000
Vingårds Alle  ;63;Lejlighed;62;1952;2900;Hellerup;26-11-14;Alm. Salg;2025000
Vingårds Alle  ;61;Lejlighed;107;1952;2900;Hellerup;03-04-12;Alm. Salg;3545000
Vingårds Alle  ;59;Lejlighed;107;1952;2900;Hellerup;01-11-11;Alm. Salg;3700000
Vingårds Alle  ;59;Lejlighed;80;1952;2900;Hellerup;18-01-12;Alm. Salg;2400000
Vingårds Alle  ;59;Lejlighed;92;1952;2900;Hellerup;08-01-14;Alm. Salg;3780000
Vingårds Alle  ;59;Lejlighed;107;1952;2900;Hellerup;07-08-12;Alm. Salg;4130000
Vingårds Alle  ;59;Lejlighed;80;1952;2900;Hellerup;25-01-12;Fam. Salg;646000
Vingårds Alle  ;58;Rækkehus;138;1947;2900;Hellerup;08-12-13;Alm. Salg;8500000
Vingårds Alle  ;57;Lejlighed;107;1952;2900;Hellerup;29-08-13;Alm. Salg;3200000
Vingårds Alle  ;57;Lejlighed;78;1952;2900;Hellerup;23-06-11;Alm. Salg;2100000
Vingårds Alle  ;57;Lejlighed;107;1952;2900;Hellerup;22-09-14;Alm. Salg;4575000
Vingårds Alle  ;57;Lejlighed;107;1952;2900;Hellerup;10-04-12;Alm. Salg;3995000
Vingårds Alle  ;55;Lejlighed;107;1952;2900;Hellerup;13-08-12;Alm. Salg;3300000
Vingårds Alle  ;55;Lejlighed;92;1952;2900;Hellerup;02-08-10;Alm. Salg;4150000
Vingårds Alle  ;55;Lejlighed;107;1952;2900;Hellerup;08-01-14;Alm. Salg;4445000
Vingårds Alle  ;55;Lejlighed;85;1952;2900;Hellerup;05-07-11;Alm. Salg;2575000
Vingårds Alle  ;51;Rækkehus;131;1928;2900;Hellerup;15-06-11;Fam. Salg;300000
Vingårds Alle  ;39;Villa;230;1935;2900;Hellerup;05-09-13;Alm. Salg;10500000
Vingårds Alle  ;37;Villa;230;1924;2900;Hellerup;01-11-10;Alm. Salg;5250000
Vingårds Alle  ;34;Villa;195;1924;2900;Hellerup;05-10-12;Alm. Salg;8850000
Vingårds Alle  ;32;Villa;143;1950;2900;Hellerup;28-02-13;Alm. Salg;6200000
Vingårds Alle  ;29;Villa;217;1925;2900;Hellerup;19-05-15;Fam. Salg;5570000
Vingårds Alle  ;24;Villa;313;1919;2900;Hellerup;15-05-13;Fam. Salg;6417500
Vingårds Alle  ;2;Villa;187;1933;2900;Hellerup;27-01-15;Alm. Salg;8915000
Vingårds Alle  ;18;Villa;209;1929;2900;Hellerup;25-10-12;Alm. Salg;10500000
Vingårds Alle  ;16;Villa;191;1939;2900;Hellerup;07-02-10;Alm. Salg;7600000
Vingårds Alle  ;13;Villa;226;1927;2900;Hellerup;23-04-10;Alm. Salg;9250000
Viadukt Alle  ;7;Villa;142;1918;2900;Hellerup;20-02-14;Alm. Salg;5995000
Viadukt Alle  ;6;Villa;199;1933;2900;Hellerup;18-01-10;Alm. Salg;5800000
Viadukt Alle  ;21;Villa;149;1926;2900;Hellerup;12-12-11;Fam. Salg;3025000
Viadukt Alle  ;19;Villa;181;1926;2900;Hellerup;19-06-13;Alm. Salg;6250000
Viadukt Alle  ;10;Villa;118;1955;2900;Hellerup;31-07-11;Alm. Salg;4500000
Viadukt Alle  ;1;Villa;178;1901;2900;Hellerup;24-01-12;Alm. Salg;2600000
Torkel Badens Vej  ;7;Villa;318;1918;2900;Hellerup;05-08-11;Alm. Salg;7995000
Torkel Badens Vej  ;15;Villa;175;1922;2900;Hellerup;12-10-14;Alm. Salg;6350000
Torkel Badens Vej  ;12;Villa;193;1927;2900;Hellerup;26-04-10;Alm. Salg;8500000
Vandrevej  ;7;Villa;151;1931;2900;Hellerup;15-10-14;Alm. Salg;6510000
Vandrevej  ;19;Villa;186;1933;2900;Hellerup;04-06-13;Alm. Salg;6000000
Vedbendvej  ;8;Villa;106;1930;2900;Hellerup;26-03-14;Alm. Salg;3995000
Vedbendvej  ;7;Villa;153;1929;2900;Hellerup;05-05-14;Alm. Salg;4025000
Vedbendvej  ;6;Villa;118;1953;2900;Hellerup;02-06-14;Alm. Salg;4250000
Vedbendvej  ;4;Lejlighed;70;1938;2900;Hellerup;15-04-13;Alm. Salg;1545000
Vedbendvej  ;4;Lejlighed;70;1938;2900;Hellerup;24-07-14;Alm. Salg;1825000
Vedbendvej  ;4;Lejlighed;70;1938;2900;Hellerup;14-07-10;Alm. Salg;1600000
Vedbendvej  ;2;Lejlighed;70;1938;2900;Hellerup;22-01-15;Alm. Salg;1600000
Vedbendvej  ;2;Lejlighed;70;1938;2900;Hellerup;16-06-14;Alm. Salg;1595000
Vedbendvej  ;14;Villa;170;1933;2900;Hellerup;24-03-11;Alm. Salg;1955000
Vedbendvej  ;13;Villa;92;1937;2900;Hellerup;05-02-15;Alm. Salg;4400000
Vedbendvej  ;12;Lejlighed;82;1939;2900;Hellerup;11-05-10;Alm. Salg;1900000
Vedbendvej  ;12;Lejlighed;128;1939;2900;Hellerup;17-04-15;Alm. Salg;3795000
Vedbendvej  ;12;Lejlighed;83;1939;2900;Hellerup;26-11-14;Alm. Salg;2300000
Vedbendvej  ;12;Lejlighed;82;1939;2900;Hellerup;31-10-11;Fam. Salg;690831
Vedbendvej  ;11;Villa;97;1927;2900;Hellerup;09-01-15;Alm. Salg;2950000
Vestagervej  ;22;Villa;289;1924;2900;Hellerup;18-03-15;Alm. Salg;13000000
Vestagervej  ;17;Erhverv;150;1925;2900;Hellerup;09-08-13;Alm. Salg;21000000
Vespervej  ;36A;Villa;249;1943;2900;Hellerup;29-10-12;Alm. Salg;7650000
Vespervej  ;18;Villa;175;1930;2900;Hellerup;15-07-15;Alm. Salg;7500000
Vespervej  ;17;Villa;152;1931;2900;Hellerup;27-04-12;Alm. Salg;4550000
Vespervej  ;10;Villa;206;1935;2900;Hellerup;10-12-14;Fam. Salg;4165000
Ved Ørehøj  ;6;Rækkehus;134;1984;2900;Hellerup;28-03-14;Fam. Salg;3250000
Ved Ørehøj  ;2;Lejlighed;129;1917;2900;Hellerup;23-04-15;Alm. Salg;4775000
Ved Ørehøj  ;2;Lejlighed;123;1917;2900;Hellerup;28-07-13;Alm. Salg;4350000
Ved Ørehøj  ;2;Lejlighed;152;1917;2900;Hellerup;27-08-14;Alm. Salg;6400000
Valeursvej  ;9;Villa;330;1935;2900;Hellerup;01-12-10;Auktion;16400000
Valeursvej  ;2;Villa;146;1956;2900;Hellerup;26-04-12;Alm. Salg;6300000
Valeursvej  ;10;Villa;212;1934;2900;Hellerup;21-08-14;Alm. Salg;13900000
Valbirkvej  ;6;Villa;198;1927;2900;Hellerup;18-05-15;Alm. Salg;10250000
Valbirkvej  ;5;Villa;193;1924;2900;Hellerup;19-09-10;Alm. Salg;10750000
Valbirkvej  ;4;Villa;194;1923;2900;Hellerup;25-06-15;Alm. Salg;10700000
Valbirkvej  ;14;Villa;319;1925;2900;Hellerup;11-12-13;Alm. Salg;11860000
Valbirkvej  ;10;Villa;212;1938;2900;Hellerup;13-04-14;Alm. Salg;10000000
Strandagervej  ;25;Lejlighed;158;1917;2900;Hellerup;05-03-10;Auktion;10879424
Strandagervej  ;20;Villa;338;1917;2900;Hellerup;07-05-15;Alm. Salg;12600000
Strandagervej  ;18;Villa;346;1919;2900;Hellerup;28-11-12;Alm. Salg;11000000
Strandagervej  ;12A;Rækkehus;99;1990;2900;Hellerup;06-03-12;Alm. Salg;3800000
Tranevænget  ;8;Lejlighed;177;1930;2900;Hellerup;15-10-14;Alm. Salg;7850000
Tranevænget  ;8;Lejlighed;152;1930;2900;Hellerup;24-11-11;Alm. Salg;4035000
Tranevænget  ;8;Lejlighed;121;1930;2900;Hellerup;21-07-11;Alm. Salg;3805000
Tranevænget  ;8;Lejlighed;177;1930;2900;Hellerup;28-11-11;Alm. Salg;6600000
Tranevænget  ;6;Lejlighed;99;1930;2900;Hellerup;05-11-13;Alm. Salg;3750000
Tranevænget  ;6;Lejlighed;99;1930;2900;Hellerup;03-09-14;Alm. Salg;3775000
Tranevænget  ;6;Lejlighed;142;1930;2900;Hellerup;18-12-14;Andet;2550000
Tranevænget  ;6;Lejlighed;142;1930;2900;Hellerup;23-08-12;Alm. Salg;4850000
Tranevænget  ;4;Lejlighed;124;1929;2900;Hellerup;18-02-10;Alm. Salg;4400000
Tranevænget  ;4;Lejlighed;175;1929;2900;Hellerup;22-12-14;Alm. Salg;6000000
Tranevænget  ;2;Lejlighed;117;1929;2900;Hellerup;19-01-10;Alm. Salg;3625000
Tranevænget  ;2;Lejlighed;199;1929;2900;Hellerup;14-11-12;Alm. Salg;7750000
Tranevænget  ;12;Lejlighed;56;1930;2900;Hellerup;03-09-14;Alm. Salg;1950000
Tranevænget  ;12;Lejlighed;80;1930;2900;Hellerup;24-11-13;Alm. Salg;2150000
Tranevænget  ;10;Lejlighed;155;1930;2900;Hellerup;08-09-14;Fam. Salg;3400000
Tranevænget  ;10;Lejlighed;91;1930;2900;Hellerup;27-05-13;Alm. Salg;3325000
Tranegårdsvej  ;86;Villa;212;2011;2900;Hellerup;04-03-15;Alm. Salg;7250000
Tranegårdsvej  ;7B;Rækkehus;258;1961;2900;Hellerup;28-10-13;Alm. Salg;9800000
Tranegårdsvej  ;74;Rækkehus;84;1977;2900;Hellerup;30-05-11;Alm. Salg;3150000
Tranegårdsvej  ;66B;Lejlighed;58;1919;2900;Hellerup;14-03-12;Alm. Salg;800000
Tranegårdsvej  ;66;Lejlighed;74;1919;2900;Hellerup;08-09-12;Alm. Salg;1450000
Tranegårdsvej  ;66;Lejlighed;56;1919;2900;Hellerup;03-01-10;Alm. Salg;1050000
Tranegårdsvej  ;66;Lejlighed;117;1919;2900;Hellerup;04-03-12;Alm. Salg;2200000
Tranegårdsvej  ;66;Lejlighed;136;1919;2900;Hellerup;01-09-15;Alm. Salg;3900000
Tranegårdsvej  ;66;Lejlighed;74;1919;2900;Hellerup;30-11-12;Alm. Salg;1928000
Tranegårdsvej  ;66;Lejlighed;78;1919;2900;Hellerup;04-09-13;Alm. Salg;1847500
Tranegårdsvej  ;64;Lejlighed;61;1919;2900;Hellerup;31-08-15;Alm. Salg;1400000
Tuborgvej  ;98;Villa;281;1935;2900;Hellerup;21-02-12;Alm. Salg;2775000
Tuborgvej  ;76C;Rækkehus;105;1983;2900;Hellerup;19-07-13;Alm. Salg;3595000
Tuborgvej  ;76B;Villa;280;1929;2900;Hellerup;10-11-14;Alm. Salg;6900000
Tuborgvej  ;74;Villa;397;1918;2900;Hellerup;27-08-14;Alm. Salg;8000000
Tuborgvej  ;66;Lejlighed;75;1932;2900;Hellerup;15-10-10;Alm. Salg;1600000
Tuborgvej  ;66;Lejlighed;83;1932;2900;Hellerup;17-01-15;Alm. Salg;2250000
Tuborgvej  ;66;Lejlighed;95;1932;2900;Hellerup;30-09-15;Alm. Salg;2695000
Tuborgvej  ;64;Lejlighed;74;1932;2900;Hellerup;18-11-10;Alm. Salg;1790000
Tuborgvej  ;60;Lejlighed;39;1932;2900;Hellerup;28-03-11;Alm. Salg;850000
Tuborgvej  ;60;Lejlighed;72;1932;2900;Hellerup;01-10-10;Alm. Salg;1530000
Tuborgvej  ;58;Lejlighed;81;1932;2900;Hellerup;31-12-14;Alm. Salg;1995000
Tuborgvej  ;58;Lejlighed;66;1932;2900;Hellerup;28-06-13;Alm. Salg;1000000
Tuborgvej  ;58;Lejlighed;75;1932;2900;Hellerup;20-05-12;Alm. Salg;1553000
Tuborgvej  ;58;Lejlighed;81;1932;2900;Hellerup;01-06-14;Alm. Salg;2200000
Tuborgvej  ;56;Lejlighed;73;1932;2900;Hellerup;22-09-13;Alm. Salg;1975000
Tuborgvej  ;56;Lejlighed;63;1932;2900;Hellerup;22-05-15;Fam. Salg;1550000
Tuborgvej  ;56;Lejlighed;115;1932;2900;Hellerup;15-04-10;Alm. Salg;2500000
Tuborgvej  ;56;Lejlighed;73;1932;2900;Hellerup;20-04-14;Alm. Salg;1999000
Tuborgvej  ;54;Lejlighed;54;1932;2900;Hellerup;16-04-13;Alm. Salg;1242000
Tuborgvej  ;54;Lejlighed;87;1932;2900;Hellerup;03-12-12;Alm. Salg;2495000
Tuborgvej  ;54;Lejlighed;80;1932;2900;Hellerup;03-11-11;Andet;875000
Tranegårdsvej  ;64;Lejlighed;48;1919;2900;Hellerup;25-09-14;Alm. Salg;1150000
Tranegårdsvej  ;63;Lejlighed;113;1931;2900;Hellerup;07-02-11;Alm. Salg;2600000
Tranegårdsvej  ;63;Lejlighed;115;1931;2900;Hellerup;07-09-12;Alm. Salg;2900000
Tranegårdsvej  ;62;Lejlighed;60;1919;2900;Hellerup;05-05-15;Alm. Salg;1300000
Tranegårdsvej  ;62;Lejlighed;48;1919;2900;Hellerup;15-02-15;Alm. Salg;1395000
Tranegårdsvej  ;62;Lejlighed;60;1919;2900;Hellerup;24-04-12;Alm. Salg;1310000
Tranegårdsvej  ;62;Lejlighed;74;1919;2900;Hellerup;27-01-15;Alm. Salg;2115000
Tranegårdsvej  ;61;Lejlighed;113;1931;2900;Hellerup;16-12-14;Alm. Salg;3590000
Tranegårdsvej  ;61;Lejlighed;113;1931;2900;Hellerup;20-01-13;Alm. Salg;3400000
Tranegårdsvej  ;61;Lejlighed;113;1931;2900;Hellerup;16-09-14;Alm. Salg;3500000
Tranegårdsvej  ;61;Lejlighed;113;1931;2900;Hellerup;28-03-14;Alm. Salg;3150000
Tranegårdsvej  ;60;Lejlighed;66;1919;2900;Hellerup;12-09-14;Alm. Salg;1545000
Tranegårdsvej  ;60;Lejlighed;57;1919;2900;Hellerup;15-07-14;Alm. Salg;1200000
Tranegårdsvej  ;60;Lejlighed;63;1919;2900;Hellerup;07-01-14;Alm. Salg;1350000
Tranegårdsvej  ;59;Lejlighed;115;1931;2900;Hellerup;08-05-13;Alm. Salg;3185000
Tranegårdsvej  ;59;Lejlighed;113;1931;2900;Hellerup;20-12-13;Alm. Salg;2850000
Tranegårdsvej  ;59;Lejlighed;113;1931;2900;Hellerup;11-08-14;Alm. Salg;3585000
Tranegårdsvej  ;59;Lejlighed;115;1931;2900;Hellerup;29-04-11;Alm. Salg;2750000
Tranegårdsvej  ;59;Lejlighed;113;1931;2900;Hellerup;13-01-15;Alm. Salg;3200000
Tranegårdsvej  ;58;Lejlighed;61;1919;2900;Hellerup;03-09-13;Alm. Salg;1275000
Tranegårdsvej  ;58;Lejlighed;49;1919;2900;Hellerup;03-04-15;Alm. Salg;1310000
Tranegårdsvej  ;58;Lejlighed;59;1919;2900;Hellerup;13-12-14;Alm. Salg;1375000
Tranegårdsvej  ;58;Lejlighed;63;1919;2900;Hellerup;21-10-10;Alm. Salg;1400000
Tranegårdsvej  ;58;Lejlighed;67;1919;2900;Hellerup;01-08-12;Alm. Salg;1080000
Tranegårdsvej  ;57;Lejlighed;113;1931;2900;Hellerup;17-10-12;Alm. Salg;2800000
Tranegårdsvej  ;57;Lejlighed;113;1931;2900;Hellerup;31-08-12;Alm. Salg;2750000
Tranegårdsvej  ;57;Lejlighed;116;1931;2900;Hellerup;13-05-13;Alm. Salg;3675000
Tranegårdsvej  ;56;Lejlighed;123;1919;2900;Hellerup;14-05-10;Alm. Salg;1550000
Tranegårdsvej  ;56;Lejlighed;71;1919;2900;Hellerup;30-06-15;Alm. Salg;1695000
Tranegårdsvej  ;56;Lejlighed;63;1919;2900;Hellerup;31-03-11;Alm. Salg;933758
Tranegårdsvej  ;55;Lejlighed;113;1931;2900;Hellerup;16-01-13;Alm. Salg;3195000
Tranegårdsvej  ;55;Lejlighed;113;1931;2900;Hellerup;08-01-12;Alm. Salg;2835000
Tranegårdsvej  ;54;Lejlighed;63;1919;2900;Hellerup;20-08-14;Alm. Salg;1400000
Tranegårdsvej  ;54;Lejlighed;53;1919;2900;Hellerup;24-11-14;Alm. Salg;1325000
Tranegårdsvej  ;54;Lejlighed;63;1919;2900;Hellerup;17-03-15;Alm. Salg;1580000
Tranegårdsvej  ;54;Lejlighed;65;1919;2900;Hellerup;21-04-15;Alm. Salg;1500000
Tranegårdsvej  ;53;Lejlighed;115;1931;2900;Hellerup;05-01-11;Auktion;2500000
Tranegårdsvej  ;53;Lejlighed;112;1931;2900;Hellerup;12-02-13;Alm. Salg;2750000
Tranegårdsvej  ;52;Lejlighed;73;1919;2900;Hellerup;10-06-13;Alm. Salg;1375000
Tranegårdsvej  ;52;Lejlighed;64;1919;2900;Hellerup;29-09-13;Alm. Salg;1565000
Tranegårdsvej  ;52;Lejlighed;73;1919;2900;Hellerup;26-08-13;Alm. Salg;1725000
Tranegårdsvej  ;52;Lejlighed;75;1919;2900;Hellerup;06-10-12;Alm. Salg;1645000
Tranegårdsvej  ;52;Lejlighed;83;1919;2900;Hellerup;11-07-13;Alm. Salg;1875000
Tranegårdsvej  ;51A;Lejlighed;67;1935;2900;Hellerup;25-05-15;Alm. Salg;1530000
Tranegårdsvej  ;51A;Lejlighed;62;1935;2900;Hellerup;07-08-14;Alm. Salg;1245000
Tranegårdsvej  ;51A;Lejlighed;67;1935;2900;Hellerup;11-02-14;Alm. Salg;800000
Tranegårdsvej  ;51;Lejlighed;57;1903;2900;Hellerup;14-04-15;Alm. Salg;1275000
Tranegårdsvej  ;51;Lejlighed;55;1903;2900;Hellerup;12-12-12;Alm. Salg;1030000
Tranegårdsvej  ;51;Lejlighed;57;1903;2900;Hellerup;11-02-14;Alm. Salg;800000
Tranegårdsvej  ;51;Lejlighed;68;1903;2900;Hellerup;20-09-13;Alm. Salg;1200000
Tranegårdsvej  ;50;Lejlighed;83;1919;2900;Hellerup;11-05-12;Alm. Salg;2100000
Tranegårdsvej  ;50;Lejlighed;81;1919;2900;Hellerup;08-05-15;Alm. Salg;2375000
Tranegårdsvej  ;50;Lejlighed;58;1919;2900;Hellerup;01-12-13;Alm. Salg;1495000
Tranegårdsvej  ;50;Lejlighed;85;1919;2900;Hellerup;19-08-13;Alm. Salg;1595000
Tranegårdsvej  ;50;Lejlighed;63;1919;2900;Hellerup;31-05-10;Alm. Salg;1095000
Tranegårdsvej  ;50;Lejlighed;86;1919;2900;Hellerup;23-05-11;Andet;996114
Tranegårdsvej  ;49;Lejlighed;60;1920;2900;Hellerup;10-10-14;Alm. Salg;1250000
Tranegårdsvej  ;48;Lejlighed;78;1919;2900;Hellerup;23-04-15;Alm. Salg;2640000
Tranegårdsvej  ;48;Lejlighed;86;1919;2900;Hellerup;20-08-13;Alm. Salg;2050000
Tranegårdsvej  ;47;Lejlighed;60;1920;2900;Hellerup;15-08-14;Alm. Salg;1270000
Tranegårdsvej  ;47;Lejlighed;60;1920;2900;Hellerup;15-07-10;Alm. Salg;880000
Tranegårdsvej  ;47;Lejlighed;60;1920;2900;Hellerup;07-07-14;Fam. Salg;1100000
Tranegårdsvej  ;47;Lejlighed;60;1920;2900;Hellerup;02-04-14;Alm. Salg;1200000
Tranegårdsvej  ;44;Villa;166;1897;2900;Hellerup;11-12-14;Alm. Salg;6920000
Tranegårdsvej  ;25;Villa;197;1931;2900;Hellerup;04-09-11;Alm. Salg;6200000
Tranegårdsvej  ;24;Villa;258;1924;2900;Hellerup;18-10-12;Alm. Salg;10100000
Tranegårdsvej  ;21A;Rækkehus;232;1926;2900;Hellerup;14-06-12;Alm. Salg;5750000
Tranegårdsvej  ;13A;Rækkehus;255;1961;2900;Hellerup;28-03-12;Alm. Salg;8500000
Tranegårdsvej  ;11A;Rækkehus;255;1961;2900;Hellerup;02-03-15;Alm. Salg;11500000
Toftholm Alle  ;8;Villa;189;1904;2900;Hellerup;12-05-11;Fam. Salg;3368750
Toftholm Alle  ;7;Villa;119;1947;2900;Hellerup;11-11-14;Alm. Salg;5695000
Toftholm Alle  ;5;Villa;166;1899;2900;Hellerup;07-09-14;Alm. Salg;7000000
Toftholm Alle  ;3;Villa;190;1897;2900;Hellerup;14-01-15;Fam. Salg;2676596
Tingskiftevej  ;5;Lejlighed;151;1920;2900;Hellerup;18-08-14;Alm. Salg;10000000
Tingskiftevej  ;3;Lejlighed;100;1936;2900;Hellerup;14-01-15;Alm. Salg;5514000
Tingskiftevej  ;2;Villa;190;1912;2900;Hellerup;23-02-11;Alm. Salg;1015300
Teglværksbakken  ;6;Villa;141;1930;2900;Hellerup;08-08-12;Alm. Salg;4375000
Teglværksbakken  ;28;Villa;98;1935;2900;Hellerup;18-02-11;Alm. Salg;3500000
Teglværksbakken  ;27;Villa;139;2011;2900;Hellerup;12-04-10;Alm. Salg;2800000
Teglværksbakken  ;23;Villa;136;1933;2900;Hellerup;16-02-15;Alm. Salg;5500000
Teglværksbakken  ;22;Lejlighed;88;1928;2900;Hellerup;27-08-15;Alm. Salg;2995000
Teglværksbakken  ;2;Villa;217;1928;2900;Hellerup;06-06-14;Alm. Salg;4400000
Teglværksbakken  ;19;Lejlighed;125;1933;2900;Hellerup;28-01-15;Alm. Salg;4250000
Teglværksbakken  ;19;Lejlighed;125;1933;2900;Hellerup;19-01-15;Alm. Salg;1350000
Teglværksbakken  ;15;Villa;104;1929;2900;Hellerup;09-04-14;Alm. Salg;1975000
Teglværksbakken  ;14;Lejlighed;112;1932;2900;Hellerup;12-02-14;Alm. Salg;2775000
Teglværksbakken  ;13;Villa;100;1934;2900;Hellerup;27-08-13;Alm. Salg;4150000
Teglværksbakken  ;12;Villa;170;1937;2900;Hellerup;15-12-14;Alm. Salg;5200000
Teglværksbakken  ;1;Villa;146;1937;2900;Hellerup;10-02-15;Alm. Salg;4755000
Taffelbays Alle  ;4A;Rækkehus;156;1901;2900;Hellerup;08-04-11;Alm. Salg;5400000
Taffelbays Alle  ;3;Villa;191;1898;2900;Hellerup;03-06-14;Alm. Salg;4700000
Taffelbays Alle  ;2A;Lejlighed;135;1898;2900;Hellerup;11-07-14;Alm. Salg;4200000
Taffelbays Alle  ;13;Villa;195;1914;2900;Hellerup;24-06-15;Alm. Salg;8595000
Strandvejen  ;99;Lejlighed;81;1936;2900;Hellerup;07-02-13;Alm. Salg;2076000
Strandvejen  ;99;Lejlighed;73;1936;2900;Hellerup;17-03-14;Alm. Salg;2150000
Strandvejen  ;97;Lejlighed;140;1919;2900;Hellerup;11-02-14;Alm. Salg;3500000
Strandvejen  ;97;Lejlighed;140;1919;2900;Hellerup;03-08-12;Alm. Salg;3175000
Strandvejen  ;68A;Lejlighed;85;1995;2900;Hellerup;01-10-14;Alm. Salg;2500000
Strandvejen  ;68A;Lejlighed;85;1995;2900;Hellerup;18-05-14;Alm. Salg;3395000
Strandvejen  ;68A;Lejlighed;85;1995;2900;Hellerup;16-06-15;Alm. Salg;3495000
Strandvejen  ;68A;Lejlighed;80;1995;2900;Hellerup;23-01-13;Alm. Salg;2558000
Strandvejen  ;66A;Lejlighed;73;1995;2900;Hellerup;27-09-10;Alm. Salg;1995000
Strandvejen  ;62F;Lejlighed;82;1995;2900;Hellerup;24-04-15;Alm. Salg;3650000
Strandvejen  ;62D;Lejlighed;82;1995;2900;Hellerup;01-12-14;Alm. Salg;3499000
Strandvejen  ;62B;Lejlighed;125;1995;2900;Hellerup;18-05-11;Alm. Salg;140000
Strandvejen  ;62B;Lejlighed;99;1995;2900;Hellerup;24-12-14;Alm. Salg;4910000
Strandvejen  ;62B;Lejlighed;58;1995;2900;Hellerup;09-10-14;Alm. Salg;2025000
Svejgårdsvej  ;31A;Villa;190;1915;2900;Hellerup;25-07-11;Alm. Salg;5000000
Svejgårdsvej  ;24;Villa;250;1918;2900;Hellerup;14-09-10;Fam. Salg;5000000
Svejgårdsvej  ;18;Villa;228;1926;2900;Hellerup;07-11-10;Alm. Salg;8000000
Svejagervej  ;48;Rækkehus;126;1936;2900;Hellerup;10-06-11;Alm. Salg;4475000
Svejagervej  ;46;Rækkehus;96;1934;2900;Hellerup;29-09-15;Alm. Salg;5555000
Svejagervej  ;4;Rækkehus;126;1934;2900;Hellerup;21-05-15;Alm. Salg;6125000
Svejagervej  ;36;Rækkehus;96;1934;2900;Hellerup;16-03-15;Fam. Salg;2150000
Svejagervej  ;32;Rækkehus;126;1934;2900;Hellerup;21-05-15;Alm. Salg;6125000
Svejagervej  ;3;Villa;180;1935;2900;Hellerup;16-05-11;Alm. Salg;7700000
Svejagervej  ;20;Rækkehus;96;1934;2900;Hellerup;07-06-12;Alm. Salg;3350000
Svejagervej  ;15;Villa;228;1935;2900;Hellerup;03-09-12;Alm. Salg;5400000
Svejagervej  ;12;Rækkehus;126;1934;2900;Hellerup;25-04-13;Alm. Salg;3600000
Svanemøllevej  ;92;Villa;265;1946;2900;Hellerup;08-02-10;Alm. Salg;10259071
Svanemøllevej  ;84;Villa;230;1903;2900;Hellerup;30-09-10;Alm. Salg;3320000
